source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes,split,true_label,pred_label,pred_index,confidence,max_logit,energy,prob_cardboard,prob_glass,prob_metal,prob_paper,prob_plastic,mahalanobis_min_distance,mahalanobis_knownness,mahalanobis_nearest_class
trashbox,ml/data/raw/trashbox/cardboard/cardboard 45.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9999998807907104,13.782242774963379,-13.782242774963379,0.9999998807907104,4.469867809220318e-10,2.8179556466056965e-09,6.179121925242725e-08,1.491806500553139e-08,1648.1268310546875,-1648.1268310546875,cardboard
trashbox,ml/data/raw/trashbox/cardboard/cardboard 748.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9896182417869568,5.78720235824585,-5.797638416290283,0.9896182417869568,0.0007850396214053035,0.0074777244590222836,0.00209757755510509,2.1421146811917424e-05,1029.6552734375,-1029.6552734375,cardboard
trashbox,ml/data/raw/trashbox/paper/paper 32.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,0.9986448884010315,7.455844402313232,-7.457200527191162,1.366268179481267e-06,0.0003564919752534479,0.0008675908902660012,0.9986448884010315,0.00012961809989064932,832.3203125,-832.3203125,paper
trashbox,ml/data/raw/trashbox/cardboard/cardboard 1486.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9560797214508057,5.308773994445801,-5.353687763214111,0.9560797214508057,0.002828669734299183,0.03821083530783653,0.0028734819497913122,7.259717222041218e-06,1419.708740234375,-1419.708740234375,cardboard
trashbox,ml/data/raw/trashbox/metal/metal 490.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9999953508377075,11.252296447753906,-11.252301216125488,8.668200024430917e-08,9.396262043992465e-07,0.9999953508377075,1.2532227628980763e-06,2.288858922838699e-06,1358.299560546875,-1358.299560546875,metal
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1137.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9996919631958008,12.094184875488281,-12.09449291229248,2.574221724671588e-09,0.00030801721732132137,2.2015219869331304e-08,6.637634442085982e-09,0.9996919631958008,933.637451171875,-933.637451171875,plastic
trashbox,ml/data/raw/trashbox/metal/metal 1577.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9999969005584717,11.647317886352539,-11.647320747375488,4.700266842405654e-08,1.1138781701447442e-06,0.9999969005584717,9.156964324574801e-07,9.998813084166613e-07,1167.593994140625,-1167.593994140625,metal
trashnet,ml/data/raw/trashnet/plastic/plastic276.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9999858140945435,10.716787338256836,-10.716801643371582,3.5656097452374524e-07,1.1486742550914641e-05,2.3105910713638877e-06,7.572011639922493e-08,0.9999858140945435,890.5467529296875,-890.5467529296875,plastic
trashbox,ml/data/raw/trashbox/glass/glass 1876.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,0.9999991655349731,13.641241073608398,-13.641242027282715,1.3414480193318923e-08,0.9999991655349731,7.933776942081749e-07,1.0477854139878673e-09,3.540512949484764e-08,825.8822631835938,-825.8822631835938,glass
realwaste,ml/data/raw/realwaste/Paper/Paper_303.jpg,paper,paper,known,true,Known 5-class label if present,known_val,paper,paper,3,0.9999938011169434,10.870706558227539,-10.870712280273438,2.985437959068804e-06,1.6622843190816639e-07,2.9268010166561e-06,0.9999938011169434,1.4075627063903084e-07,678.8142700195312,-678.8142700195312,paper
garbage_v2,ml/data/raw/garbage_v2/metal/metal_578.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9999979734420776,12.419507026672363,-12.419508934020996,2.3176006891389989e-07,6.004497521416852e-08,0.9999979734420776,3.323533093180231e-08,1.8115462125933846e-06,1006.923583984375,-1006.923583984375,metal
trashbox,ml/data/raw/trashbox/metal/metal 1419.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9918613433837891,8.181187629699707,-8.189359664916992,5.82251004743739e-07,0.0011521053966134787,0.9918613433837891,1.7948239872112026e-07,0.006985694169998169,1559.2711181640625,-1559.2711181640625,metal
trashbox,ml/data/raw/trashbox/cardboard/cardboard 2277.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9516440629959106,7.4671854972839355,-7.516749858856201,0.9516440629959106,2.5472825200267835e-06,5.6041928473860025e-05,0.04829563945531845,1.798455741663929e-06,684.039794921875,-684.039794921875,cardboard
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1038.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,0.951606035232544,5.942965984344482,-5.992569923400879,0.046715568751096725,5.8169112890027463e-05,0.0016078732442110777,0.951606035232544,1.2329190212767571e-05,493.2579345703125,-493.2579345703125,paper
realwaste,ml/data/raw/realwaste/Paper/Paper_314.jpg,paper,paper,known,true,Known 5-class label if present,known_val,paper,paper,3,0.9987285733222961,8.66489028930664,-8.666162490844727,2.4108225261443295e-05,2.3090805711944995e-07,0.001231553265824914,0.9987285733222961,1.544183396617882e-05,1393.178955078125,-1393.178955078125,paper
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_28.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.712231457233429,2.5573461055755615,-2.896698474884033,0.003150766249746084,0.004017481580376625,0.11552941799163818,0.16507089138031006,0.712231457233429,1084.2412109375,-1084.2412109375,plastic
realwaste,ml/data/raw/realwaste/Metal/Metal_589.jpg,metal,metal,known,true,Known 5-class label if present,known_val,metal,metal,2,0.9999996423721313,14.924510955810547,-14.924510955810547,6.247430350825312e-11,1.7619822267889163e-09,0.9999996423721313,3.13512970251395e-07,1.7968311283311778e-08,1652.330078125,-1652.330078125,metal
trashbox,ml/data/raw/trashbox/plastic/plastic 1168.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9999951124191284,12.246493339538574,-12.246498107910156,6.534386920442614e-10,2.2536382005000632e-07,4.474086381378584e-06,2.015020612589069e-07,0.9999951124191284,1634.6302490234375,-1634.6302490234375,plastic
trashbox,ml/data/raw/trashbox/metal/metal 352.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9999957084655762,11.900495529174805,-11.90049934387207,1.0836365618160926e-06,2.7662867978506256e-06,0.9999957084655762,4.229412375877928e-09,4.507496385031118e-07,1597.8367919921875,-1597.8367919921875,metal
trashbox,ml/data/raw/trashbox/metal/metal 305.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9716012477874756,4.570165157318115,-4.59897518157959,0.004818676970899105,0.003091447288170457,0.9716012477874756,0.0003273476904723793,0.020161306485533714,712.7210693359375,-712.7210693359375,metal
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_190.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9999558925628662,9.343206405639648,-9.343250274658203,0.9999558925628662,6.492247848655097e-06,8.953369388109422e-07,3.070550155825913e-05,5.9546846387092955e-06,1662.91650390625,-1662.91650390625,cardboard
trashbox,ml/data/raw/trashbox/glass/glass 1130.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,0.9999992847442627,15.426178932189941,-15.426179885864258,8.651455246644346e-11,0.9999992847442627,1.1747719463883755e-09,1.913618222215696e-11,6.688746339023055e-07,2305.3271484375,-2305.3271484375,glass
trashbox,ml/data/raw/trashbox/plastic/plastic 1322.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9968348145484924,6.690316200256348,-6.69348669052124,0.000792125181760639,0.0006475978880189359,0.001721731387078762,3.7507052184082568e-06,0.9968348145484924,954.8640747070312,-954.8640747070312,plastic
realwaste,ml/data/raw/realwaste/Metal/Metal_139.jpg,metal,metal,known,true,Known 5-class label if present,known_val,metal,metal,2,0.9999874830245972,12.491415977478027,-12.49142837524414,2.4966979594864824e-08,1.2061809684382752e-05,0.9999874830245972,3.5461129588298945e-09,4.3960329776382423e-07,1279.3885498046875,-1279.3885498046875,metal
trashbox,ml/data/raw/trashbox/paper/paper 1315.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,0.9999998807907104,17.472332000732422,-17.472332000732422,1.8608290635376695e-13,1.4863467173633488e-13,1.3820447897217036e-08,0.9999998807907104,1.1030002866618815e-07,3196.937255859375,-3196.937255859375,paper
garbage_v2,ml/data/raw/garbage_v2/glass/glass_891.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,0.9999926090240479,13.351483345031738,-13.35149097442627,4.3236864089024607e-10,0.9999926090240479,2.391785756117315e-07,2.4103401496944343e-09,7.102429208316607e-06,1353.443603515625,-1353.443603515625,glass
garbage_v2,ml/data/raw/garbage_v2/metal/metal_552.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.998918890953064,10.874374389648438,-10.875455856323242,6.275731045946031e-09,0.0010803637560456991,0.998918890953064,5.00714406825864e-07,1.933615294547053e-07,1146.0166015625,-1146.0166015625,metal
trashbox,ml/data/raw/trashbox/paper/paper 603.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,0.9999830722808838,10.433180809020996,-10.433197975158691,6.398675509444729e-07,1.3675557397618832e-07,6.124621449998813e-06,0.9999830722808838,9.971417057386134e-06,1132.3153076171875,-1132.3153076171875,paper
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_915.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9999586343765259,10.012471199035645,-10.01251220703125,0.9999586343765259,1.4638772860564586e-08,1.309286744799465e-05,6.8805984483333305e-06,2.1318646759027615e-05,874.1271362304688,-874.1271362304688,cardboard
trashnet,ml/data/raw/trashnet/glass/glass50.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,0.9996354579925537,8.044472694396973,-8.04483699798584,6.205948011483997e-05,0.9996354579925537,2.5287034077337012e-05,3.6759711292688735e-06,0.0002735415182542056,1142.1785888671875,-1142.1785888671875,glass
trashbox,ml/data/raw/trashbox/plastic/plastic 516.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,paper,3,0.917407214641571,8.000580787658691,-8.086784362792969,7.03118018918758e-07,2.177050191676244e-06,3.7849068235118466e-07,0.917407214641571,0.08258956670761108,1174.171630859375,-1174.171630859375,plastic
trashbox,ml/data/raw/trashbox/cardboard/cardboard 1899.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9350451827049255,6.399278163909912,-6.4664387702941895,0.9350451827049255,0.06481277197599411,3.264158294769004e-05,9.77147210505791e-05,1.1653975889203139e-05,1732.5616455078125,-1732.5616455078125,cardboard
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_570.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9997029900550842,10.480061531066895,-10.480358123779297,5.890205301284368e-08,0.00029489578446373343,1.9063393210672075e-06,9.963491720554885e-08,0.9997029900550842,604.3388061523438,-604.3388061523438,plastic
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1171.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,0.9999878406524658,11.029349327087402,-11.029361724853516,4.23599118448692e-07,1.257451298641854e-08,7.24277072094992e-07,0.9999878406524658,1.094924573408207e-05,1748.0450439453125,-1748.0450439453125,paper
trashbox,ml/data/raw/trashbox/glass/glass 2314.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,0.7228143811225891,5.176621437072754,-5.501224040985107,0.27657854557037354,0.7228143811225891,0.00034285266883671284,3.55314914486371e-05,0.0002286644885316491,1351.73779296875,-1351.73779296875,cardboard
garbage_v2,ml/data/raw/garbage_v2/metal/metal_810.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9986096620559692,8.079493522644043,-8.08088493347168,3.6958367672923487e-06,0.0003239212092012167,0.9986096620559692,2.305556790815899e-06,0.0010604470735415816,1311.27587890625,-1311.27587890625,metal
trashbox,ml/data/raw/trashbox/metal/metal 1785.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.5597540140151978,2.5216257572174072,-3.10188364982605,0.29828789830207825,0.03236948698759079,0.5597540140151978,0.10922366380691528,0.00036492920480668545,1001.6908569335938,-1001.6908569335938,cardboard
trashbox,ml/data/raw/trashbox/metal/metal 472.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9522998929023743,4.981705188751221,-5.030580520629883,0.0046607209369540215,0.03653977811336517,0.9522998929023743,2.321487727385829e-06,0.006497385445982218,1521.6973876953125,-1521.6973876953125,cardboard
trashnet,ml/data/raw/trashnet/cardboard/cardboard55.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9999955892562866,14.299467086791992,-14.299471855163574,0.9999955892562866,8.122088557271923e-10,1.0069155509384586e-09,4.398561486596009e-06,2.0401244582579636e-10,819.5468139648438,-819.5468139648438,cardboard
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_439.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9972971081733704,7.225584506988525,-7.228291034698486,0.0002351769944652915,0.00040863678441382945,0.0020589949563145638,1.4740702170001896e-07,0.9972971081733704,1251.2301025390625,-1251.2301025390625,plastic
garbage_v2,ml/data/raw/garbage_v2/glass/glass_664.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,0.9536260962486267,8.108328819274902,-8.15581226348877,7.241756350140349e-08,0.9536260962486267,0.046295758336782455,3.784212367463624e-06,7.43432974559255e-05,673.22509765625,-673.22509765625,glass
trashnet,ml/data/raw/trashnet/paper/paper195.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,0.5559359192848206,4.6839399337768555,-5.2710418701171875,3.552767520886846e-05,3.6682060454040766e-05,0.43060606718063354,0.5559359192848206,0.013385736383497715,850.078125,-850.078125,paper
realwaste,ml/data/raw/realwaste/Plastic/Plastic_304.jpg,plastic,plastic,known,true,Known 5-class label if present,known_val,plastic,plastic,4,0.9964725375175476,6.598694324493408,-6.602228164672852,0.002647437620908022,0.0007283850573003292,5.48297703062417e-06,0.0001461734645999968,0.9964725375175476,624.5234375,-624.5234375,plastic
garbage_v2,ml/data/raw/garbage_v2/glass/glass_574.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,0.9998881816864014,12.876102447509766,-12.876214027404785,1.1442526787197593e-10,0.9998881816864014,5.226575012784451e-07,7.175196548026008e-10,0.00011131857900181785,1171.8883056640625,-1171.8883056640625,glass
garbage_v2,ml/data/raw/garbage_v2/paper/paper_849.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,0.994645357131958,8.274409294128418,-8.279778480529785,0.005342032760381699,7.13599149548827e-07,7.976661436259747e-06,0.994645357131958,3.931418632419081e-06,1331.6619873046875,-1331.6619873046875,paper
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_247.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.985857367515564,8.199272155761719,-8.213516235351562,0.985857367515564,6.640265723945049e-07,6.005778232065495e-06,0.014133205637335777,2.6723673727246933e-06,937.0159912109375,-937.0159912109375,cardboard
trashbox,ml/data/raw/trashbox/metal/metal 387.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,cardboard,0,0.748905599117279,2.570068120956421,-2.85921049118042,0.748905599117279,0.16412533819675446,0.06917210668325424,0.004084018059074879,0.013712982647120953,1129.2156982421875,-1129.2156982421875,cardboard
trashnet,ml/data/raw/trashnet/plastic/plastic63.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.7692859768867493,4.989083766937256,-5.251376152038574,3.8691955523972865e-06,0.22081953287124634,0.009367263875901699,0.0005234212731011212,0.7692859768867493,715.9498901367188,-715.9498901367188,plastic
trashbox,ml/data/raw/trashbox/paper/paper 1740.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,0.999306321144104,8.153044700622559,-8.153738975524902,0.00014814097085036337,1.0521676330199625e-07,0.00019886772497557104,0.999306321144104,0.0003465350600890815,1347.1585693359375,-1347.1585693359375,paper
trashbox,ml/data/raw/trashbox/cardboard/cardboard 869.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9980949759483337,8.762617111206055,-8.76452350616455,0.9980949759483337,3.8093060084065655e-07,5.1233328122179955e-05,0.0018528127111494541,5.639902838083799e-07,939.2896728515625,-939.2896728515625,cardboard
trashnet,ml/data/raw/trashnet/paper/paper319.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,1.0,17.994646072387695,-17.994646072387695,6.318919996625705e-14,4.386603927319932e-12,1.0208219825003084e-09,1.0,1.2690100525958314e-08,1602.1737060546875,-1602.1737060546875,paper
trashbox,ml/data/raw/trashbox/plastic/plastic 2449.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9999998807907104,16.471019744873047,-16.471019744873047,8.116660013372801e-13,5.168273031763704e-10,4.1708813486307506e-11,1.472028969828898e-07,0.9999998807907104,1864.5372314453125,-1864.5372314453125,plastic
