source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_213.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_214.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_215.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_216.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_217.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_218.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_219.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_22.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_220.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_221.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_222.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_223.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_224.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_225.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_226.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_227.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_228.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_229.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_23.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_230.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_231.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_232.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_233.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_234.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_235.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_236.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_237.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_238.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_239.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_24.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_240.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_241.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_242.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_243.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_244.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_245.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_246.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_247.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_248.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_249.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_25.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_250.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_251.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_252.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_253.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_254.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_255.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_256.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_257.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_258.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_259.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_26.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_260.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_261.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_262.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_263.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_264.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_265.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_266.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_267.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_268.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_269.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_27.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_270.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_271.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_272.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_273.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_274.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_275.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_276.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_277.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_278.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_279.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_28.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_280.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_281.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_282.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_283.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_284.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_285.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_286.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_287.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_288.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_289.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_29.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_290.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_291.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_292.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_293.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_294.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_295.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_296.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_297.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_298.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_299.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_3.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_30.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_300.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_301.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_302.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_303.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_304.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only
